x-axis,1,2
second,Volt,Volt
-25.00000E-03,-20.10046E-03,+9.35653280E+00
-24.97500E-03,+60.30155E-03,+9.19572878E+00
-24.95000E-03,+60.30155E-03,+9.19572878E+00
-24.92500E-03,+40E-09,+9.05000014E+00
-24.90000E-03,-20.10046E-03,+8.95452275E+00
-24.87500E-03,+40.20105E-03,+8.87412074E+00
-24.85000E-03,+20.10055E-03,+8.79371873E+00
-24.82500E-03,+40E-09,+8.71331672E+00
-24.80000E-03,+60.30155E-03,+8.63291471E+00
-24.77500E-03,+60.30155E-03,+8.55251271E+00
-24.75000E-03,-20.10046E-03,+8.47211070E+00
-24.72500E-03,+40E-09,+8.37160818E+00
-24.70000E-03,+65.32668E-03,+8.39170869E+00
-24.67500E-03,-20.10046E-03,+8.28618105E+00
-24.65000E-03,+20.10055E-03,+8.27110567E+00
-24.62500E-03,+60.30155E-03,+8.15050266E+00
-24.60000E-03,+60.30155E-03,+8.07010065E+00
-24.57500E-03,+60.30155E-03,+8.04497502E+00
-24.55000E-03,+20.10055E-03,+7.86407050E+00
-24.52500E-03,+45.22617E-03,+7.96959814E+00
-24.50000E-03,-15.07533E-03,+7.82386950E+00
-24.47500E-03,+60.30155E-03,+7.80376899E+00
-24.45000E-03,+20.10055E-03,+7.66809060E+00
-24.42500E-03,-20.10046E-03,+7.60276397E+00
-24.40000E-03,+60.30155E-03,+7.50728659E+00
-24.37500E-03,-20.10046E-03,+7.44698508E+00
-24.35000E-03,-20.10046E-03,+7.42185945E+00
-24.32500E-03,-20.10046E-03,+7.34648257E+00
-24.30000E-03,-20.10046E-03,+7.26608056E+00
-24.27500E-03,+60.30155E-03,+7.32135694E+00
-24.25000E-03,+20.10055E-03,+7.14045242E+00
-24.22500E-03,+45.22617E-03,+7.16557805E+00
-24.20000E-03,-20.10046E-03,+7.02487453E+00
-24.17500E-03,+5.02517E-03,+7.02487453E+00
-24.15000E-03,+20.10055E-03,+6.94447252E+00
-24.12500E-03,+45.22617E-03,+6.79874388E+00
-24.10000E-03,-15.07533E-03,+6.85904539E+00
-24.07500E-03,+5.02517E-03,+6.72336700E+00
-24.05000E-03,-20.10046E-03,+6.70326649E+00
-24.02500E-03,-20.10046E-03,+6.66306549E+00
-24.00000E-03,+60.30155E-03,+6.62286448E+00
-23.97500E-03,-20.10046E-03,+6.54246248E+00
-23.95000E-03,-20.10046E-03,+6.46206047E+00
-23.92500E-03,-20.10046E-03,+6.46206047E+00
-23.90000E-03,-20.10046E-03,+6.38165846E+00
